"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-04-30,61034,"08260","NJ","Ocean City","Cape May","North Wildwood",5715,280800,-0.00284090909090909,-0.00142247510668563,0.0505050505050505,0.00557641939944387,-0.0282284869012395,"2006-03","2006-Q1",375700,-0.252595155709343,"2004-04"
2016-04-30,61909,"10805","NY","New York","Westchester","New Rochelle",5716,614900,0.0105176663927691,0.0574376612209802,0.158221887361085,0.0655245973364604,0.00855287221617584,"2016-04","2016-Q2",614900,0,"2016-04"
2016-04-30,72659,"33525","FL","Tampa","Pasco","Dade City",5717,159600,0.00125470514429109,0.0114068441064639,0.093899931459904,0.0376058050929506,-0.0207337673513844,"2006-10","2006-Q4",200600,-0.204386839481555,"2005-03"
2016-04-30,88920,"71115","LA","Shreveport","Caddo","Shreveport",5718,189200,-0.00105596620908131,0.00105820105820106,0.0101441537640149,0.0147999853161997,,"2015-08","2015-Q3",189500,-0.00158311345646438,"2015-08"
2016-04-30,64459,"16125","PA","Youngstown","Mercer","Greenville",5719,100100,0.002002002002002,0.0141843971631206,0.0880434782608696,0.0404427398650167,0.0106927649305639,"2016-04","2016-Q2",100100,0,"2016-04"
2016-04-30,67435,"22911","VA","Charlottesville","Albemarle","Charlottesville",5720,296600,0.0102179836512262,0.0199449793672627,0.047316384180791,0.0251965349633922,-0.00239564190452368,"2007-03","2007-Q1",321500,-0.0774494556765163,"2006-01"
2016-04-30,82183,"55331","MN","Minneapolis-St Paul","Hennepin","Shorewood",5721,477800,0.00272822665267576,0.017678381256656,0.0505716798592788,0.0423552328024572,-0.000812597538101367,"2007-02","2007-Q1",500800,-0.045926517571885,"2006-02"
2016-04-30,72311,"32934","FL","Melbourne","Brevard","Melbourne",5722,260100,0.0054116737533823,0.0208006279434851,0.104458598726115,0.0665121306362664,-0.0271453083806632,"2006-02","2006-Q1",346400,-0.249133949191686,"2004-09"
2016-04-30,78956,"48082","MI","Detroit","Macomb","Saint Clair Shores",5723,117700,0.00512382578992314,0.0103004291845494,0.0490196078431373,0.100550022235895,-0.022514772163751,"2005-10","2005-Q4",150400,-0.217420212765957,"1999-06"
2016-04-30,62359,"12054","NY","Albany","Albany","Bethlehem",5724,238200,-0.00293009627459188,-0.00125786163522013,-0.010797342192691,-0.00851048347939787,-0.00818351219418667,"2006-05","2006-Q2",259800,-0.0831408775981524,"2005-08"
2016-04-30,74570,"37938","TN","Knoxville","Union","Maynardville",5725,159000,0,0.00189035916824197,0.0635451505016722,0.0314400800196535,0.00418268372330477,"2007-04","2007-Q2",168400,-0.0558194774346793,"2006-09"
2016-04-30,62103,"11417","NY","New York","Queens","New York",5726,451400,0.0071396697902722,0.0256759827311975,0.0895486362539223,0.0443241624375454,0.00176716586386383,"2007-04","2007-Q2",477400,-0.0544616673648932,"2006-08"
2016-04-30,60655,"07407","NJ","New York","Bergen","Elmwood Park",5727,318400,0.000314169022934339,0.0107936507936508,0.022807581111468,-0.000814588461647947,-0.0255368059581955,"2006-06","2006-Q2",415700,-0.234063026220832,"2004-03"
2016-04-30,61824,"10509","NY","New York","Putnam","Southeast",5728,294300,0.0023841961852861,0.00546634779637854,0.0172830971310059,-0.0105958904447546,-0.0312568333699816,"2006-06","2006-Q2",406600,-0.276192818494835,"2002-12"
2016-04-30,63842,"15025","PA","Pittsburgh","Allegheny","Clairton",5729,76200,0.00395256916996047,0.00263157894736842,0.0495867768595041,0.0269890840830063,0.0188817640498149,"2016-04","2016-Q2",76200,0,"2016-04"
2016-04-30,78634,"47501","IN","Washington","Daviess","Washington",5730,90200,0.018058690744921,0.0427745664739884,0.0586854460093897,0.0403871117924439,0.015421974627098,"2015-10","2015-Q4",91900,-0.0184983677910773,"2015-09"
2016-04-30,64857,"17025","PA","Harrisburg","Cumberland","East Pennsboro",5731,156300,0.00192307692307692,0.0044987146529563,0.00320924261874198,-0.000638570125034432,0.00445799187157081,"2014-02","2014-Q1",165100,-0.0533010296789824,"2012-12"
2016-04-30,91250,"76105","TX","Dallas-Fort Worth","Tarrant","Fort Worth",5732,56400,0.00355871886120996,0.0348623853211009,-0.0208333333333333,0.0567373726722085,0.00815562134948911,"2015-06","2015-Q2",59200,-0.0472972972972973,"2014-11"
2016-04-30,95861,"89166","NV","Las Vegas","Clark","Las Vegas",5733,223100,0.000448430493273543,0.00586113615870153,0.0654250238777459,0.0836472981674254,-0.0435394093676269,"2006-03","2006-Q1",349000,-0.360744985673352,"2004-01"
2016-04-30,65928,"19440","PA","Philadelphia","Montgomery","Hatfield Township",5734,273900,-0.00109409190371991,0.00513761467889908,0.0133185349611543,0.00316975252102081,-0.00978441541874508,"2007-04","2007-Q2",309200,-0.114165588615783,"2005-04"
2016-04-30,72735,"33635","FL","Tampa","Hillsborough","Town 'n' Country",5735,234800,0.00384779820436084,0.0208695652173913,0.0586113615870153,0.0812219134020848,-0.0182549472285479,"2006-06","2006-Q2",285500,-0.177583187390543,"2005-08"
2016-04-30,71879,"32226","FL","Jacksonville","Duval","Jacksonville",5736,209700,0.00479156684235745,0.0115774240231548,0.0254278728606357,0.0441005996090864,-0.0233543141839067,"2006-10","2006-Q4",275000,-0.237454545454545,"2005-01"
2016-04-30,93299,"80223","CO","Denver","Denver","Denver",5737,255100,0.00750394944707741,0.0265593561368209,0.217080152671756,0.132560477336277,0.039240525348037,"2016-04","2016-Q2",255100,0,"2016-04"
2016-04-30,64901,"17070","PA","Harrisburg","Cumberland","New Cumberland",5738,156900,-0.000636942675159236,-0.00317662007623888,0.0135658914728682,0.00373818110026836,0.00186734705761737,"2007-06","2007-Q2",164100,-0.0438756855575868,"2006-07"
2016-04-30,69676,"28034","NC","Charlotte","Gaston","Dallas",5739,106900,0.00187441424554827,0.011352885525071,0.06580259222333,0.0382663925969133,0.00709823926049369,"2016-04","2016-Q2",106900,0,"2016-04"
2016-04-30,81698,"54455","WI","Wausau","Marathon","Kronenwetter",5740,152900,0.00592105263157895,0.0179760319573901,0.0588642659279778,0.01763929875585,0.0092865160420974,"2016-04","2016-Q2",152900,0,"2016-04"
2016-04-30,73231,"34951","FL","Port St. Lucie","Saint Lucie","Lakewood Park",5741,120000,0.0238907849829352,0.0471204188481675,0.174168297455969,0.0925098811117111,-0.0481207294222855,"2006-07","2006-Q3",200000,-0.4,
2016-04-30,80258,"50263","IA","Des Moines","Dallas","Waukee",5742,220900,0.0013599274705349,0.00226860254083485,0.0395294117647059,0.049250487066411,0.0218848881926121,"2016-04","2016-Q2",220900,0,"2016-04"
2016-04-30,63542,"14468","NY","Rochester","Monroe","Parma",5743,137600,0.00145560407569141,0.00658376005852231,0.0162481536189069,0.016002032311381,0.012604783669097,"2016-04","2016-Q2",137600,0,"2016-04"
2016-04-30,58422,"01550","MA","Worcester","Worcester","Town of Southbridge",5744,163300,-0.00305250305250305,0.0043050430504305,0.0270440251572327,0.0102268185330399,-0.0298919548810446,"2005-10","2005-Q4",222200,-0.265076507650765,"2002-11"
2016-04-30,67660,"23325","VA","Virginia Beach","Chesapeake City","Chesapeake",5745,184000,0.000543773790103317,0.00381887615930169,0.00932528798683489,0.00586258516960214,-0.0078561234269664,"2007-10","2007-Q4",208000,-0.115384615384615,"2005-08"
2016-04-30,71738,"32024","FL","Lake City","Columbia","Lake City",5746,136700,0.00440852314474651,0.0148478099480327,0.0125925925925926,0.0118196735103167,-0.023105605259332,"2006-11","2006-Q4",185100,-0.261480280929227,"2005-03"
2016-04-30,99591,"98136","WA","Seattle","King","Seattle",5747,585600,0.0180806675938804,0.0517241379310345,0.15525744722825,0.0890857536508798,0.0262563862078662,"2016-04","2016-Q2",585600,0,"2016-04"
2016-04-30,73084,"34286","FL","North Port-Sarasota-Bradenton, FL","Sarasota","North Port",5748,172100,0.00584453535943892,0.0244047619047619,0.135973597359736,0.122201588830866,-0.0316144214063137,"2006-01","2006-Q1",238800,-0.279313232830821,"2004-11"
2016-04-30,91189,"76015","TX","Dallas-Fort Worth","Tarrant","Arlington",5749,141100,0.00857755539671194,0.0375,0.132423756019262,0.0627111979956958,0.0177807369074827,"2016-04","2016-Q2",141100,0,"2016-04"
2016-04-30,76992,"44089","OH","Cleveland","Lorain","Vermilion",5750,129700,-0.00765110941086458,-0.00689127105666156,-0.0378338278931751,0,-0.0101291080495519,"2006-02","2006-Q1",144400,-0.10180055401662,"2001-03"
2016-04-30,89848,"73010","OK","Oklahoma City","McClain","Blanchard",5751,166000,-0.000602046959662854,0.00728155339805825,0.0559796437659033,0.0527096713519617,,"2016-03","2016-Q1",166100,-0.000602046959662854,"2016-03"
2016-04-30,98003,"95135","CA","San Jose","Santa Clara","San Jose",5752,1019700,0.00780786716742439,0.0130141068944963,0.0460607304062372,0.0915642539130732,0.0198062232338767,"2016-04","2016-Q2",1019700,0,"2016-04"
2016-04-30,78294,"46816","IN","Fort Wayne","Allen","Fort Wayne",5753,77700,0.00778210116731518,0.018348623853211,0.05858310626703,0.0131130927372713,-0.0106715661235189,"2008-04","2008-Q2",88200,-0.119047619047619,"2001-10"
2016-04-30,93314,"80238","CO","Denver","Denver","Denver",5754,508300,0.00395022713806044,0.0180252353294612,0.0847204438753734,0.0813414419750491,0.0250214655556127,"2016-04","2016-Q2",508300,0,"2016-04"
2016-04-30,77652,"45410","OH","Dayton","Montgomery","Dayton",5755,56500,-0.00352733686067019,0.00355239786856128,0.044362292051756,0.000354358699892199,-0.0293416852413459,"2005-10","2005-Q4",77200,-0.268134715025907,"1996-05"
2016-04-30,77210,"44505","OH","Youngstown","Mahoning","Youngstown",5756,40500,-0.0145985401459854,-0.0402843601895735,-0.0287769784172662,0.0138942140146645,-0.0128675930053626,"2006-09","2006-Q3",47000,-0.138297872340426,"2003-11"
2016-04-30,60461,"06820","CT","Stamford","Fairfield","Darien",5757,1384600,-0.00567324955116697,-0.0134663341645885,-0.00638679583781844,0.0242786471169365,0.000477925837209847,"2015-12","2015-Q4",1410400,-0.0182926829268293,"2015-02"
2016-04-30,71921,"32310","FL","Tallahassee","Leon","Tallahassee",5758,77200,-0.0077120822622108,-0.0289308176100629,-0.0515970515970516,-0.0348889771799268,-0.0410523033328356,"2007-09","2007-Q3",125300,-0.383878691141261,"2003-05"
2016-04-30,72535,"33316","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",5759,503200,-0.0017853600476096,0.00199123855037834,0.067911714770798,0.0834188214081919,-0.00571819691107189,"2006-01","2006-Q1",539900,-0.0679755510279681,"2005-08"
2016-04-30,77032,"44132","OH","Cleveland","Cuyahoga","Euclid",5760,67200,-0.00444444444444444,-0.0117647058823529,-0.0175438596491228,-0.0145236753062752,-0.0490328360127391,"2006-02","2006-Q1",111800,-0.398926654740608,
2016-04-30,77660,"45419","OH","Dayton","Montgomery","Oakwood",5761,149800,0,0.0114787305874409,0.0631653655074521,0.0204192192471082,-0.000665117160527751,"2006-10","2006-Q4",153400,-0.0234680573663625,"2006-03"
2016-04-30,94241,"83634","ID","Boise City","Ada","Kuna",5762,152100,0.00728476821192053,0.0228648285137861,0.0681179775280899,0.0750945264890375,-0.00695820980717221,"2007-09","2007-Q3",191400,-0.205329153605016,"2006-02"
2016-04-30,73119,"34473","FL","Ocala","Marion","Ocala",5763,114800,0.00878734622144113,0.0342342342342342,0.0669144981412639,0.0909142503133504,-0.0392882396740041,"2006-07","2006-Q3",179000,-0.358659217877095,"2005-04"
2016-04-30,76492,"43056","OH","Columbus","Licking","Heath",5764,167500,-0.0306712962962963,-0.0766262403528115,-0.143660531697342,0.073300910861559,0.028960985350128,"2015-07","2015-Q3",198400,-0.155745967741935,"2014-09"
2016-04-30,94632,"84651","UT","Provo","Utah","Payson",5765,206500,0.0048661800486618,0.016740521910389,0.081151832460733,0.025806001110154,0.0150195585068054,"2009-03","2009-Q1",237400,-0.130160067396799,"2007-01"
2016-04-30,72948,"33983","FL","Punta Gorda","Charlotte","Punta Gorda",5766,190100,0.00741918388977213,0.0325909831613254,0.0912743972445465,0.0835045580686413,-0.0262375046331256,"2006-04","2006-Q2",248000,-0.233467741935484,"2004-12"
2016-04-30,87501,"67206","KS","Wichita","Sedgwick","Wichita",5767,232500,-0.00300171526586621,-0.0181587837837838,0.0734072022160665,0.0312955213026149,0.018636210257031,"2015-12","2015-Q4",237100,-0.01940109658372,"2015-10"
2016-04-30,74489,"37813","TN","Morristown","Hamblen","Morristown",5768,84600,0.00594530321046373,0.0168269230769231,0.0131736526946108,0.0104875418954888,0.00764007146611023,"2016-04","2016-Q2",84600,0,"2016-04"
2016-04-30,64851,"17019","PA","York","York","Carroll Township",5769,197200,0.00152361604875571,0.0118009235505387,0.0276185513288171,0.00917202356789737,0.00174068751189571,"2008-01","2008-Q1",212800,-0.0733082706766917,"2006-08"
2016-04-30,81429,"53714","WI","Madison","Dane","Madison",5770,169300,0.00474777448071217,0.005941770647653,0.0431300061614295,0.0161073574366755,0.000533160812813849,"2007-06","2007-Q2",171200,-0.0110981308411215,"2007-03"
2016-04-30,79503,"49010","MI","Holland, MI","Allegan","Allegan",5771,106000,0.00189035916824197,-0.00934579439252336,0.0133843212237094,0.0488753474325121,-0.00223639502331741,"2007-11","2007-Q4",115600,-0.0830449826989619,"2005-06"
2016-04-30,100150,"99201","WA","Spokane","Spokane","Spokane",5772,125300,0.0121163166397415,0.0321252059308072,0.098159509202454,0.024347713610551,0.0117369710975728,"2007-08","2007-Q3",131800,-0.0493171471927162,"2006-12"
2016-04-30,77511,"45220","OH","Cincinnati","Hamilton","Cincinnati",5773,210000,0.00286532951289398,0.0194174757281553,0.088646967340591,0.0554973674956725,0.0201618644979418,"2016-04","2016-Q2",210000,0,"2016-04"
2016-04-30,69297,"27317","NC","Greensboro","Randolph","Randleman",5774,117500,0.000851788756388416,0.000851788756388416,0.0288966725043783,0.0213922914315647,0.00085507142315433,"2006-12","2006-Q4",120800,-0.027317880794702,"2006-09"
2016-04-30,93357,"80305","CO","Boulder","Boulder","Boulder",5775,653400,0.00755589822667695,0.0346793349168646,0.204201990416513,0.0988162792048755,0.0597838433472822,"2016-04","2016-Q2",653400,0,"2016-04"
2016-04-30,399553,"18902","PA","Philadelphia","Bucks","Buckingham",5776,461800,-0.00259179265658747,-0.0079484425349087,-0.0113466067223293,0.0126816277661812,-0.00813411608589787,"2007-02","2007-Q1",522200,-0.115664496361547,"2005-06"
2016-04-30,77306,"44706","OH","Canton","Stark","Canton",5777,88000,0.00342075256556442,0.0256410256410256,0.0208816705336427,0.016715701692579,-0.0162825132119967,"2006-10","2006-Q4",105300,-0.164292497625831,"2003-12"
2016-04-30,58750,"02370","MA","Boston","Plymouth","Rockland",5778,277400,0,0.0101966496722505,0.0865648256952605,0.0351448386028748,-0.0132554884465843,"2005-10","2005-Q4",330700,-0.161173268823707,"2003-07"
2016-04-30,96871,"92411","CA","Riverside","San Bernardino","San Bernardino",5779,186700,0.0163309744148067,0.0459383753501401,0.174213836477987,0.178296262391138,-0.0372487786830177,"2006-09","2006-Q3",287200,-0.349930362116992,"2005-01"
2016-04-30,91486,"76574","TX","Austin","Williamson","Taylor",5780,146800,0.0201528839471855,0.0825958702064897,0.121466768525592,0.0371938183220679,0.0277942556904964,"2016-04","2016-Q2",146800,0,"2016-04"
2016-04-30,94440,"84075","UT","Ogden","Davis","Syracuse",5781,253500,0.0075516693163752,0.015625,0.0723350253807107,0.0263383588521864,0.0130835892719743,"2008-02","2008-Q1",289000,-0.122837370242215,"2007-01"
2016-04-30,61228,"08872","NJ","New York","Middlesex","Sayreville",5782,265200,-0.00748502994011976,-0.0152246565168957,-0.0480976310122039,0.000907442510123868,-0.0216532660171393,"2006-10","2006-Q4",333500,-0.2047976011994,"2004-06"
2016-04-30,97472,"93907","CA","Salinas","Monterey","Salinas",5783,392600,0.0061506919528447,0.0194754609192418,0.0729707570374419,0.106871778970697,-0.0423220413691916,"2006-07","2006-Q3",606400,-0.352572559366755,"2004-02"
2016-04-30,74326,"37354","TN",,"Monroe","Madisonville",5784,125400,0.000798084596967279,0.0145631067961165,0.0467445742904841,0.0243268337502254,0.00169024866551903,"2007-06","2007-Q2",127400,-0.0156985871271586,"2006-09"
2016-04-30,66764,"21076","MD","Baltimore","Anne Arundel","Hanover",5785,362200,-0.00165380374862183,-0.00275330396475771,0.0330861380490588,0.0187334920490683,-0.0110336286759577,"2007-04","2007-Q2",417100,-0.131623111963558,"2005-06"
2016-04-30,74645,"38107","TN","Memphis","Shelby","Memphis",5786,50000,0.00401606425702811,0.00603621730382294,0.0615711252653928,-0.0112127301331888,-0.0344580095380267,"2006-05","2006-Q2",71300,-0.298737727910238,"1998-09"
2016-04-30,60699,"07506","NJ","New York","Passaic","Hawthorne",5787,344300,0.0020372526193248,0.00908558030480656,0.0105664807748753,0.016659567656051,-0.0257231443523662,"2006-04","2006-Q2",446800,-0.229409131602507,"2004-01"
2016-04-30,72253,"32829","FL","Orlando","Orange","Orlando",5788,198500,0.00506329113924051,0.0242518059855521,0.0882675438596491,0.0960323103208907,-0.0312948368485717,"2006-07","2006-Q3",278600,-0.287508973438622,"2005-05"
2016-04-30,78971,"48098","MI","Detroit","Oakland","Troy",5789,370500,0.00108078897595245,-0.00269179004037685,-0.00750066970265202,0.0774112560754967,0.00157908012825314,"2005-01","2005-Q1",377300,-0.0180227935329976,"2004-08"
2016-04-30,88440,"70053","LA","New Orleans","Jefferson","Gretna",5790,125700,0.00319233838786911,0.00801924619085806,0.0244498777506112,0.0312009474478361,0.0193276206462103,"2016-04","2016-Q2",125700,0,"2016-04"
2016-04-30,99790,"98408","WA","Seattle","Pierce","Tacoma",5791,184700,0.00599128540305011,0.0187534473248759,0.122796352583587,0.0517753757864565,-0.0070796353024114,"2007-04","2007-Q2",215500,-0.14292343387471,"2005-10"
2016-04-30,99965,"98686","WA","Portland","Clark","Barberton",5792,313300,0.0106451612903226,0.0316101415870925,0.115343538625845,0.0698837062087849,0.0016425750581901,"2016-04","2016-Q2",313300,0,"2016-04"
2016-04-30,59851,"05301","VT",,"Windham","Brattleboro",5793,173700,-0.00572409845449342,-0.0214084507042254,-0.113323124042879,-0.0162206714939888,-0.0298558926857049,"2005-06","2005-Q2",263400,-0.340546697038724,
2016-04-30,58471,"01742","MA","Boston","Middlesex","Concord",5794,822500,-0.000486085794142666,0.00550122249388753,0.0148056755089451,0.0447835353153359,0.0151607273591761,"2016-03","2016-Q1",822900,-0.000486085794142666,"2016-03"
